company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/aphria,Aphria,Alternative Medicine,CAN,,,,/funding-round/2b71b182974ca61246fb3a2d96c1b512,venture,,2014-06-06,6200000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/funding-round/aa53cbd6a7f6d7611e27ff6aea463898,undisclosed,,2014-01-30,
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/funding-round/c9bdbfbbddbdc55f63e4e9f62fda5bf1,venture,C,2015-08-19,3000000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/funding-round/dfa94f5811e1c0292edc57330325885d,venture,A,2012-05-25,3000000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/funding-round/e45c48a1c8a2c0fd2ddb2728a1bc54db,venture,B,2014-07-18,2600000
/organization/api-cryptek,API Cryptek,Software,USA,VA,"Washington, D.C.",Sterling,/funding-round/b1d756fbd010f6587d8d2a2fc01225b9,venture,C,2007-03-01,7000000
/organization/api-cryptek,API Cryptek,Software,USA,VA,"Washington, D.C.",Sterling,/funding-round/cccfcefbce7b510f11975d0d9f44593b,venture,B,2003-02-07,10200000
/organization/api-fortress,API Fortress,Cloud Computing|Consumer Electronics|Developer APIs|SaaS|Services|Testing,USA,NY,New York City,Brooklyn,/funding-round/486e02555bcec7fa7d82bdd43f354be2,seed,,2015-01-05,40000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/funding-round/21e0128b2c80785a760d1d3b7d9a89ad,seed,,2013-09-17,1630000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/funding-round/b25f60e168276394d4a221def682f26f,venture,A,2015-08-18,6800000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/funding-round/c2ec1d52a8094e0a52cd6478fe48d98b,angel,,2011-12-23,120000
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/funding-round/12c99cea966563c01ef74a7c9b6cc79e,venture,,2011-06-29,2350701
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/funding-round/1e45d07f2e2d39ebce2518a7ea383b0c,undisclosed,,2010-08-25,1198574
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/funding-round/66682e1936a0b03e475aab92c7a11ea8,venture,,2007-05-28,730887
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/funding-round/7d23a55de3755267bf91074e971ef214,venture,C,2012-07-02,5000000
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/funding-round/e23cd75dc2d9a85fda6d6391750a5bcf,venture,B,2011-07-14,2000000
/organization/apicatus,Apicatus,Cloud Computing|SaaS|Software,BRA,27,BRA - Other,Buenos Aires,/funding-round/6ee72d6690516316a4bf8fb3994a0338,seed,,2014-11-01,23522
/organization/apicloud,APICloud,Apps|Development Platforms|Mobile,CHN,22,Beijing,Beijing,/funding-round/1c12ea5425f15f617705e8a08378ae49,venture,A,2014-10-14,5000000
/organization/apicloud,APICloud,Apps|Development Platforms|Mobile,CHN,22,Beijing,Beijing,/funding-round/9e628eae31021949e7f0db4242d372fc,venture,,2015-01-27,
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/funding-round/5487b1c74fbff252a594b4305ccfd6d4,venture,C,2007-06-29,17000000
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/funding-round/a09afb71325f43310e5cf864992cc055,venture,A,2003-01-01,4600000
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/funding-round/aefa1314b253060b1e5f7aac5910261a,venture,B,2005-01-01,16000000
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/funding-round/c987947bec9643c194ddd3a599f221e5,venture,D,2009-06-02,5900000
/organization/apifix,ApiFix,Biotechnology|Medical Devices,ISR,2,Tel Aviv,Misgav Dov,/funding-round/f7d7617f4ff6f47b24d6e466e2443ce8,venture,B,2013-10-22,
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/funding-round/17595eeafb87eae4c79c8612f4b2e0f3,venture,A,2005-04-01,12000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/funding-round/32ffee817ea9c0864f4561cb1e70d2d8,venture,,2014-01-08,20000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/funding-round/75fb7bc966e5b2df77eecadc8ee6158f,venture,F,2013-07-31,35000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/funding-round/a16d08b2c9d52913fe167c8e56fc345a,venture,C,2008-10-15,10000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/funding-round/efddc767e120f76d3c16eb1b5db910e8,venture,E,2012-07-24,20000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/funding-round/f0433e3315c70865f6b9243a278b4198,venture,,2014-04-29,60000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/funding-round/fd95e41ac0e1251922e49e640ff85a21,venture,B,2006-11-21,16000000
/organization/apim-therapeutics,APIM Therapeutics,Biotechnology,NOR,16,Trondheim,Trondheim,/funding-round/f9cdb12848d18af90e805102833d6d4b,undisclosed,,2011-11-10,
/organization/apimatic,APIMATIC,Technology,NZL,E7,Auckland,Auckland,/funding-round/bea9159744b76ef1548d19a05f000ab9,seed,,2014-05-09,
/organization/apimetrics,APImetrics,Analytics|Big Data|Testing,USA,WA,Seattle,Seattle,/funding-round/083a3c1f29a808474224ecc1e5141eed,seed,,2014-09-30,150000
/organization/apimetrics,APImetrics,Analytics|Big Data|Testing,USA,WA,Seattle,Seattle,/funding-round/cb48185fb775bdee707de39461d95c55,seed,,2015-02-17,500000
/organization/apio-s-r-l-,Apio s.r.l.,Cloud Computing|DIY|Electronics|Embedded Hardware and Software|Hardware + Software|Internet of Things,ITA,10,Ancona,Ancona,/funding-round/aaf0bc4e51fbacaa35ab842578cf6840,seed,,2014-07-23,100000
/organization/apio-systems,Driversiti,Computers|Mobile|Mobile Commerce|Software,USA,NY,New York City,Warwick,/funding-round/ab713c11f180bebbaa6d69a6194d2396,venture,A,2014-11-13,5000000
/organization/apio-systems,Driversiti,Computers|Mobile|Mobile Commerce|Software,USA,NY,New York City,Warwick,/funding-round/fd63960d68835fc7867afc895bae119b,venture,,2014-09-24,3263276
/organization/apiomat,apiOmat,Android|Apps|Cloud Computing|Enterprise Software|iOS|Networking|Web Hosting,DEU,13,Leipzig,Leipzig,/funding-round/4443dc964410a9cfea930f0ad9eac976,venture,,2015-08-24,
/organization/apiomat,apiOmat,Android|Apps|Cloud Computing|Enterprise Software|iOS|Networking|Web Hosting,DEU,13,Leipzig,Leipzig,/funding-round/d0e8c8911855e2c0dc90c9088ac9cbb6,seed,,2012-12-18,
/organization/apiphany,Apiphany,Cloud Computing|Consumer Electronics|Developer APIs|Internet|SaaS|Software,USA,DC,"Washington, D.C.",Washington,/funding-round/094d6248e617b2b63141164ac3d47b7b,seed,,2012-07-13,2300000
/organization/apiphany,Apiphany,Cloud Computing|Consumer Electronics|Developer APIs|Internet|SaaS|Software,USA,DC,"Washington, D.C.",Washington,/funding-round/6b9fa3d6603a79fe5a5ddf37c30fcbeb,debt_financing,,2013-08-26,600000
/organization/apirise,Apirise,Developer APIs,GRC,35,Athens,Athens,/funding-round/2c666fe15e567b1cbd52e3a394729786,seed,,2014-08-21,
/organization/apisphere,Apisphere,Advertising,USA,CA,SF Bay Area,Redwood City,/funding-round/f5d9c7b90523877f8cacb64c4ec608dd,venture,A,2010-01-29,4580000
/organization/apitope,Apitope,Biotechnology,GBR,B7,Bristol,Bristol,/funding-round/2efce6629e8d414150d6ea3051688b6a,venture,B,2015-09-29,13456610
/organization/apixio,Apixio,Big Data Analytics|Health Care Information Technology,,,,,/funding-round/123d9901fbd76a6a3400b1281c5a8651,venture,C,2014-05-27,13500000
/organization/apixio,Apixio,Big Data Analytics|Health Care Information Technology,,,,,/funding-round/c2a75d38fb3f28c9b47b25cfad1577fc,venture,A,2009-12-30,501252
/organization/apixio,Apixio,Big Data Analytics|Health Care Information Technology,,,,,/funding-round/edc7e16cd9bbee93eec8d2059cddd000,venture,A,2011-03-23,2785999
/organization/apixio,Apixio,Big Data Analytics|Health Care Information Technology,,,,,/funding-round/f784748b005910beef4acfaad68d4133,venture,,2012-08-16,5791918
/organization/apjet,APJeT,Fashion,USA,NC,Raleigh,Raleigh,/funding-round/4231b1de878745bb197db16f73637c15,venture,,2014-03-19,3075000
/organization/apl-software,APL Software,,USA,CA,SF Bay Area,San Jose,/funding-round/829db5718a04b580b0fcb1317a0d4457,venture,,2015-10-27,5200000
/organization/aplazame,Aplazame,Finance,ESP,29,Madrid,Madrid,/funding-round/db4811256d9d2d06679a5f84478bca2c,seed,,2015-04-28,
/organization/aplica-tecnologas-de-nueva-generacin,Aplica,Information Technology|Software|Technology,ESP,29,Madrid,Madrid,/funding-round/0d02eb628ded2db4c338d1adadcbbf6f,venture,,2007-11-01,1160000
/organization/aplicor,Aplicor,Enterprise Software,USA,FL,Palm Beaches,Boca Raton,/funding-round/05a43b47011bbecda923ef8663b920e3,debt_financing,,2013-04-25,2797992
/organization/aplicor,Aplicor,Enterprise Software,USA,FL,Palm Beaches,Boca Raton,/funding-round/23e9e099104ade32b985face996f3d10,venture,,2008-10-31,5000000
/organization/aplicor,Aplicor,Enterprise Software,USA,FL,Palm Beaches,Boca Raton,/funding-round/31baaf48bde5dd7e3609b859e1320964,venture,,2011-11-14,3174000
/organization/aplicor,Aplicor,Enterprise Software,USA,FL,Palm Beaches,Boca Raton,/funding-round/4caeb7d58e60595d4b619a16e1b2627a,venture,,2012-01-13,1335961
/organization/aplicor,Aplicor,Enterprise Software,USA,FL,Palm Beaches,Boca Raton,/funding-round/7e62fe4f5fe3055c3bd28291dfcc45bf,venture,,2011-04-01,2749000
/organization/aplicor,Aplicor,Enterprise Software,USA,FL,Palm Beaches,Boca Raton,/funding-round/b20bca9d4bae74beda0e1c4efa2a2a0e,venture,,2011-09-30,922398
/organization/aplicor,Aplicor,Enterprise Software,USA,FL,Palm Beaches,Boca Raton,/funding-round/c5445263ce0842539513be2b3622d87f,venture,,2009-03-06,1000000
/organization/aplicor,Aplicor,Enterprise Software,USA,FL,Palm Beaches,Boca Raton,/funding-round/eb1c4a5530c3c77221bc8b9382ef06d3,venture,,2014-02-19,5599892
/organization/apliiq,Apliiq,Design,USA,CA,Los Angeles,Los Angeles,/funding-round/3e4740c7db2baab2e6421f80610a1059,seed,,2014-03-25,270000
/organization/aplos-software,Aplos Software,Accounting|Nonprofits|Software,USA,CA,Fresno,Fresno,/funding-round/1172d831928d08b0541deebb44d0e52e,angel,,2009-04-01,150000
/organization/aplos-software,Aplos Software,Accounting|Nonprofits|Software,USA,CA,Fresno,Fresno,/funding-round/2577f4f9bd6e53ce84317030bc247800,seed,,2012-02-01,1200000
/organization/aplos-software,Aplos Software,Accounting|Nonprofits|Software,USA,CA,Fresno,Fresno,/funding-round/d3e462289a2c89145a0cb8d416f91c13,undisclosed,A,2014-04-15,2000000
/organization/apmetrix,Apmetrix,Analytics|Apps|Collectibles|Games|Mobile|Software|Tracking,USA,CA,San Diego,San Diego,/funding-round/6032be98619cb210df4d91400f4db6e2,undisclosed,,2013-09-22,
/organization/apnaloan,ApnaPaisa,Credit|Finance|Marketplaces,IND,16,Mumbai,Mumbai,/funding-round/0031ca8974260fe0720e5eb3a21ff04a,venture,,2007-01-30,2200000
/organization/apnaloan,ApnaPaisa,Credit|Finance|Marketplaces,IND,16,Mumbai,Mumbai,/funding-round/43f871c060118fcdf5316b3bf0797618,venture,B,2007-12-01,15000000
/organization/apnex-medical,Apnex Medical,Health Care,USA,MN,Minneapolis,Saint Paul,/funding-round/24b5cdb4e0b3faae751c20b9de8b2593,venture,C,2012-02-15,20000000
/organization/apnex-medical,Apnex Medical,Health Care,USA,MN,Minneapolis,Saint Paul,/funding-round/4b0a657fbf9bd0c9f58cfba5ab3dbd9b,venture,B,2009-12-02,14000000
/organization/apnex-medical,Apnex Medical,Health Care,USA,MN,Minneapolis,Saint Paul,/funding-round/e2eeef582b6d07c6a99a40998f0c1114,venture,A,2007-05-14,16100000
/organization/apnex-medical,Apnex Medical,Health Care,USA,MN,Minneapolis,Saint Paul,/funding-round/f604247890f75501c88c7d1f1e4c54e9,venture,,2012-09-24,10000000
/organization/apnicure,ApniCure,Medical Devices,USA,CA,SF Bay Area,Redwood City,/funding-round/c1ac30894676d9e2607b611e9efd5273,venture,,2013-04-01,5099000
/organization/apocell,ApoCell,Business Development|Diagnostics|Services,USA,TX,Houston,Houston,/funding-round/4c4d4d8aab5eabc83bf7aaaf2680aaa8,undisclosed,,2009-09-16,
/organization/apofore,Apofore,Biotechnology,USA,MA,Boston,Cambridge,/funding-round/2f069cb3eaafb81dd76749847aaddcaa,venture,,2011-08-01,500000
/organization/apogee-informatics,Apogee Informatics,Software,USA,OR,"Portland, Oregon",Portland,/funding-round/265b8e65f1c8ec1e0dc9ccd36fb68ae8,venture,,2011-10-25,15000
/organization/apogee-informatics,Apogee Informatics,Software,USA,OR,"Portland, Oregon",Portland,/funding-round/2bd31421aeea3f997f31c84ecb3e0983,debt_financing,,2010-08-10,1100000
/organization/apogee-informatics,Apogee Informatics,Software,USA,OR,"Portland, Oregon",Portland,/funding-round/65caec7beeb2728e0cfc13a3d029a998,venture,,2009-12-28,1040050
/organization/apogee-it-services,Apogee IT Services,Services|Software,USA,PA,Pittsburgh,Sewickley,/funding-round/cb83fe3957059622045d2edd710d7ff5,venture,,2014-04-22,
/organization/apogee-photonics,Apogee Photonics,Hardware + Software,USA,PA,Allentown,Allentown,/funding-round/5ebb06eb4ac0c32a5d2d9854c32cd290,venture,,2005-07-26,9700000
/organization/apogeeinvent,ApogeeInvent,Design|E-Commerce|Internet|SEO|Software|Web Development,USA,ID,Idaho Falls,American Falls,/funding-round/215e4302f2543b90355ebedbf3dcb3cc,angel,,2012-11-28,25000
/organization/apogeeinvent,ApogeeInvent,Design|E-Commerce|Internet|SEO|Software|Web Development,USA,ID,Idaho Falls,American Falls,/funding-round/2ccdd96ca881f8396d3f886ec8f40a72,angel,,2012-11-01,20000
/organization/apogeeinvent,ApogeeInvent,Design|E-Commerce|Internet|SEO|Software|Web Development,USA,ID,Idaho Falls,American Falls,/funding-round/57ec3991411a22d9c79e435d1fa7078f,angel,,2013-01-08,25000
/organization/apogenix,Apogenix,Biotechnology,DEU,1,Frankfurt,Heidelberg,/funding-round/c4334bd7d5917e821cb12ce060f35dc4,venture,C,2012-02-28,10000000
/organization/apokalyyis,Apokalyyis,Health and Wellness,USA,CO,Denver,Centennial,/funding-round/48fc5d9e0a5e6bce755790873b5f022e,venture,,2010-06-01,996550
/organization/apollidon,Apollidon,EdTech|Education,USA,FL,Tampa,Oldsmar,/funding-round/f90133dc8285b10c007e64af252ba0e2,venture,A,2011-04-14,3000000
/organization/apollo-aviation-group,Apollo Aviation Group,Banking|Finance|Investment Management,,,,,/funding-round/41f5a5050d4cf45c65b364bcf4765773,private_equity,,2015-10-07,833000000
/organization/apollo-commercial-real-estate-finance,Apollo Commercial Real Estate Finance,Real Estate Investors,USA,NY,New York City,New York,/funding-round/c2cb230111ce9a4acf6fd87b97b8741e,debt_financing,,2014-06-30,50000000
/organization/apollo-endosurgery,Apollo Endosurgery,Biotechnology|Health Care|Medical Devices,USA,TX,Austin,Austin,/funding-round/1508f1908aeec77ae70376228e6950b0,private_equity,,2013-12-18,40000000
/organization/apollo-endosurgery,Apollo Endosurgery,Biotechnology|Health Care|Medical Devices,USA,TX,Austin,Austin,/funding-round/51417a55673a1fdc05c8752fd5e52b03,debt_financing,,2013-12-18,50000000
/organization/apollo-endosurgery,Apollo Endosurgery,Biotechnology|Health Care|Medical Devices,USA,TX,Austin,Austin,/funding-round/576930e67c6f1f39488a24836a1f0c18,venture,,2012-02-06,47600000
/organization/apollo-endosurgery,Apollo Endosurgery,Biotechnology|Health Care|Medical Devices,USA,TX,Austin,Austin,/funding-round/5a695721961a5ac23e7ef4d307cd85fd,venture,C,2014-08-01,60727392
/organization/apollo-endosurgery,Apollo Endosurgery,Biotechnology|Health Care|Medical Devices,USA,TX,Austin,Austin,/funding-round/6073c0d55d2ffe009548d138707efb88,venture,A,2007-10-08,11500000
/organization/apollo-endosurgery,Apollo Endosurgery,Biotechnology|Health Care|Medical Devices,USA,TX,Austin,Austin,/funding-round/aed3fb0f6a213cb9423518cffabf8441,debt_financing,,2009-03-23,3000000
/organization/apollo-endosurgery,Apollo Endosurgery,Biotechnology|Health Care|Medical Devices,USA,TX,Austin,Austin,/funding-round/cd15f837aaa6fc4481639614cb6834ab,debt_financing,,2015-03-10,50000000
/organization/apollo-endosurgery,Apollo Endosurgery,Biotechnology|Health Care|Medical Devices,USA,TX,Austin,Austin,/funding-round/edd1d0c74d7ce886830a6d5dcf3cdfe7,venture,,2013-07-03,5000000
/organization/apollo-laser-welding-services,Apollo Laser Welding Services,Manufacturing,USA,TN,Memphis,Memphis,/funding-round/1b4223768f747e6417208c23fd130831,equity_crowdfunding,,2013-11-20,140000
/organization/apollomed,ApolloMed,Health Care,USA,CA,Los Angeles,Glendale,/funding-round/6923d9a1b23fc90d13e02c4efb87f0ac,debt_financing,,2014-08-14,1000000
/organization/apollomed,ApolloMed,Health Care,USA,CA,Los Angeles,Glendale,/funding-round/73a2195de8304bbafca0d2e3a4f66e3e,venture,,2014-03-31,12000000
/organization/apollomed,ApolloMed,Health Care,USA,CA,Los Angeles,Glendale,/funding-round/e2667581a50c36bacff5baf9ac8f816a,venture,,2011-03-03,1155000
/organization/apollomedia,Apollo Media,Curated Web,,,,,/funding-round/495d248c5e738c9ceb641d39b4819677,venture,A,2007-10-29,1200000
/organization/apomio,apomio,Biotechnology|Health and Wellness,DEU,2,Nuremberg,Nuremberg,/funding-round/e2c52619ec06afc92ba0e2ddee2da7b8,angel,,2008-02-01,
/organization/aponia-laboratories,Aponia Laboratories,Biotechnology,USA,CT,Hartford,Greenwich,/funding-round/0698ef40564081b1dd43029f723a4ced,venture,,2015-03-27,1169025
/organization/aponia-laboratories,Aponia Laboratories,Biotechnology,USA,CT,Hartford,Greenwich,/funding-round/0ce5425112e4423cb78511f5fa74779e,debt_financing,,2011-01-31,782000
/organization/aponia-laboratories,Aponia Laboratories,Biotechnology,USA,CT,Hartford,Greenwich,/funding-round/189e8427e7b0685f903386685a06bb80,venture,,2012-03-06,460000
/organization/aponia-laboratories,Aponia Laboratories,Biotechnology,USA,CT,Hartford,Greenwich,/funding-round/5c6a9420b07ab7aad1a909dbc88dfdd0,venture,,2013-01-31,3271712
/organization/apontador,Apontador,Local Search|Mobile,BRA,2,Sao Paulo,São Paulo,/funding-round/f241599557574f6ad17a854a070e9d92,venture,,2014-09-25,15000000
/organization/aporta-inc,"Aporta, Inc.",Social Fundraising|Technology,USA,NY,New York City,New York,/funding-round/92edb904282ebbcde63706ef85388692,undisclosed,,2011-01-01,
/organization/aposense,Aposense,Biotechnology,ISR,2,Tel Aviv,Petah Tiqva,/funding-round/422eb6a535facdb06b3f4e9205821f15,venture,,2010-05-23,3000000
/organization/aposense,Aposense,Biotechnology,ISR,2,Tel Aviv,Petah Tiqva,/funding-round/a2d34fc13f0c8424bd102bc73c92d301,venture,,2008-08-20,7300000
